State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Arhar/Tur,3283,904
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Bajra,39194,13233
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Groundnut,7294,2911
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Horse-gram,1229,207
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Jowar,9087,8155
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Maize,36326,137679
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Moong(Green Gram),30678,1574
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Niger seed,257,39
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Other Kharif pulses,858,381
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Rapeseed &Mustard,53,8
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Rice,117,339
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Sesamum,1413,283
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Small millets,52,14
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Soyabean,3367,3215
Madhya Pradesh,ALIRAJPUR,2006,Kharif     ,Sunflower,40031,11199
Madhya Pradesh,ALIRAJPUR,2006,Rabi       ,Gram,28075,9088
Madhya Pradesh,ALIRAJPUR,2006,Rabi       ,Groundnut,15146,12000
Madhya Pradesh,ALIRAJPUR,2006,Rabi       ,Horse-gram,2017,234
Madhya Pradesh,ALIRAJPUR,2006,Rabi       ,Jowar,119913,60772
Madhya Pradesh,ALIRAJPUR,2006,Rabi       ,Linseed,3538,625
Madhya Pradesh,ALIRAJPUR,2006,Rabi       ,Maize,12637,44443
Madhya Pradesh,ALIRAJPUR,2006,Rabi       ,Other  Rabi pulses,804,207
Madhya Pradesh,ALIRAJPUR,2006,Rabi       ,Safflower,3865,1345
Madhya Pradesh,ALIRAJPUR,2006,Rabi       ,Sunflower,67538,20690
Madhya Pradesh,ALIRAJPUR,2006,Rabi       ,Wheat,20992,27344
Madhya Pradesh,ALIRAJPUR,2006,Summer     ,Maize,2128,6625
Madhya Pradesh,ALIRAJPUR,2006,Summer     ,Sunflower,3919,3902
Madhya Pradesh,ALIRAJPUR,2006,WholeYear ,Banana,572,11420
Madhya Pradesh,ALIRAJPUR,2006,WholeYear ,Coconut ,236,1128
Madhya Pradesh,ALIRAJPUR,2006,WholeYear ,Coriander,39,4
Madhya Pradesh,ALIRAJPUR,2006,WholeYear ,Cotton(lint),2974,4695
Madhya Pradesh,ALIRAJPUR,2006,WholeYear ,Dry chillies,511,872
Madhya Pradesh,ALIRAJPUR,2006,WholeYear ,Garlic,55,46
Madhya Pradesh,ALIRAJPUR,2006,WholeYear ,Mesta,35,67
Madhya Pradesh,ALIRAJPUR,2006,WholeYear ,Onion,8284,59102
Madhya Pradesh,ALIRAJPUR,2006,WholeYear ,Sugarcane,48913,4274996
Madhya Pradesh,ALIRAJPUR,2006,WholeYear ,Sweet potato,46,146
Madhya Pradesh,ALIRAJPUR,2006,WholeYear ,Turmeric,591,4045
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Arhar/Tur,4294,3402
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Bajra,51037,58785
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Dry chillies,699,630
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Groundnut,5007,3866
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Horse-gram,1829,1390
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Jowar,9537,15692
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Maize,49303,194845
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Moong(Green Gram),47730,9431
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Niger seed,201,76
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Onion,12075,81411
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Other Kharif pulses,1484,728
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Rapeseed &Mustard,42,15
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Rice,68,206
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Sesamum,1343,702
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Small millets,69,23
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Soyabean,2575,3474
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Sunflower,22559,13004
Madhya Pradesh,ALIRAJPUR,2007,Kharif     ,Urad,40,14
Madhya Pradesh,ALIRAJPUR,2007,Rabi       ,Dry chillies,221,386
Madhya Pradesh,ALIRAJPUR,2007,Rabi       ,Gram,49313,34287
Madhya Pradesh,ALIRAJPUR,2007,Rabi       ,Groundnut,17294,14425
Madhya Pradesh,ALIRAJPUR,2007,Rabi       ,Horse-gram,2113,1218
Madhya Pradesh,ALIRAJPUR,2007,Rabi       ,Jowar,123497,178029
Madhya Pradesh,ALIRAJPUR,2007,Rabi       ,Linseed,3690,1844
Madhya Pradesh,ALIRAJPUR,2007,Rabi       ,Maize,16147,67418
Madhya Pradesh,ALIRAJPUR,2007,Rabi       ,Onion,971,10215
Madhya Pradesh,ALIRAJPUR,2007,Rabi       ,Other  Rabi pulses,1026,272
Madhya Pradesh,ALIRAJPUR,2007,Rabi       ,Safflower,3098,2688
Madhya Pradesh,ALIRAJPUR,2007,Rabi       ,Sunflower,61111,35479
Madhya Pradesh,ALIRAJPUR,2007,Rabi       ,Wheat,23208,38300
Madhya Pradesh,ALIRAJPUR,2007,Summer     ,Dry chillies,109,369
Madhya Pradesh,ALIRAJPUR,2007,Summer     ,Maize,1735,7618
Madhya Pradesh,ALIRAJPUR,2007,Summer     ,Onion,605,6030
Madhya Pradesh,ALIRAJPUR,2007,Summer     ,Sunflower,5060,7302
Madhya Pradesh,ALIRAJPUR,2007,WholeYear ,Banana,862,13986
Madhya Pradesh,ALIRAJPUR,2007,WholeYear ,Coconut ,264,1344
Madhya Pradesh,ALIRAJPUR,2007,WholeYear ,Coriander,40,14
Madhya Pradesh,ALIRAJPUR,2007,WholeYear ,Cotton(lint),2660,3791
Madhya Pradesh,ALIRAJPUR,2007,WholeYear ,Garlic,23,64
Madhya Pradesh,ALIRAJPUR,2007,WholeYear ,Mesta,9,17
Madhya Pradesh,ALIRAJPUR,2007,WholeYear ,Sugarcane,57399,5071202
Madhya Pradesh,ALIRAJPUR,2007,WholeYear ,Sweet potato,28,89
Madhya Pradesh,ALIRAJPUR,2007,WholeYear ,Turmeric,1203,15696
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Arhar/Tur,1056,288
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Bajra,22009,24287
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Dry chillies,764,709
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Groundnut,2182,1366
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Horse-gram,411,186
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Jowar,5239,9125
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Maize,44405,160977
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Moong(Green Gram),19906,321
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Niger seed,101,35
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Onion,6945,54530
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Other Kharif pulses,182,158
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Rice,87,266.13
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Sesamum,1419,280
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Soyabean,2281,2314
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Sunflower,21841,11046
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Urad,34,9
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Dry chillies,435,737
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Gram,60586,25597
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Groundnut,16605,16611
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Horse-gram,2989,1698
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Jowar,134783,162768
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Linseed,2920,1168
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Maize,20427,73062
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Onion,2526,22773
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Other  Rabi pulses,1471,411
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Rapeseed &Mustard,1,0
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Safflower,3580,2258
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Sunflower,61318,30374
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Wheat,25668,37486
Madhya Pradesh,ALIRAJPUR,2008,Summer     ,Dry chillies,119,390
Madhya Pradesh,ALIRAJPUR,2008,Summer     ,Maize,2834,9192
Madhya Pradesh,ALIRAJPUR,2008,Summer     ,Onion,651,4053
Madhya Pradesh,ALIRAJPUR,2008,Summer     ,Sunflower,5274,4890
Madhya Pradesh,ALIRAJPUR,2008,WholeYear ,Banana,1424,32850
Madhya Pradesh,ALIRAJPUR,2008,WholeYear ,Cashewnut,1,0.61
Madhya Pradesh,ALIRAJPUR,2008,WholeYear ,Coconut ,410,2809
Madhya Pradesh,ALIRAJPUR,2008,WholeYear ,Coriander,83,45
Madhya Pradesh,ALIRAJPUR,2008,WholeYear ,Cotton(lint),2466,5901
Madhya Pradesh,ALIRAJPUR,2008,WholeYear ,Garlic,30,61
Madhya Pradesh,ALIRAJPUR,2008,WholeYear ,Mesta,3,6
Madhya Pradesh,ALIRAJPUR,2008,WholeYear ,Sugarcane,56598,5860723
Madhya Pradesh,ALIRAJPUR,2008,WholeYear ,Sweet potato,20,202
Madhya Pradesh,ALIRAJPUR,2008,WholeYear ,Turmeric,1994,13402
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Arhar/Tur,4811,2610
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Bajra,43613,17323
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Gram,810,228
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Groundnut,6090,1789
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Horse-gram,810,228
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Jowar,5189,3769
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Maize,59425,124102
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Moong(Green Gram),36714,4883
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Niger seed,166,58
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Onion,17697,49445
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Other Kharif pulses,715,256
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Rice,133,381.58
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Sesamum,2350,801
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Small millets,54,15
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Soyabean,3524,2035
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Sunflower,26140,5156
Madhya Pradesh,ALIRAJPUR,2009,Kharif     ,Urad,118,10
Madhya Pradesh,ALIRAJPUR,2009,Rabi       ,Dry chillies,613,669
Madhya Pradesh,ALIRAJPUR,2009,Rabi       ,Gram,1244,474
Madhya Pradesh,ALIRAJPUR,2009,Rabi       ,Groundnut,17718,20266
Madhya Pradesh,ALIRAJPUR,2009,Rabi       ,Horse-gram,1244,474
Madhya Pradesh,ALIRAJPUR,2009,Rabi       ,Jowar,110368,117488
Madhya Pradesh,ALIRAJPUR,2009,Rabi       ,Linseed,2354,635
Madhya Pradesh,ALIRAJPUR,2009,Rabi       ,Maize,20192,63865
Madhya Pradesh,ALIRAJPUR,2009,Rabi       ,Onion,2083,14319
Madhya Pradesh,ALIRAJPUR,2009,Rabi       ,Other  Rabi pulses,952,255
Madhya Pradesh,ALIRAJPUR,2009,Rabi       ,Safflower,2570,1734
Madhya Pradesh,ALIRAJPUR,2009,Rabi       ,Sunflower,32103,17100
Madhya Pradesh,ALIRAJPUR,2009,Rabi       ,Wheat,26356,36213
Madhya Pradesh,ALIRAJPUR,2009,Summer     ,Dry chillies,125,576
Madhya Pradesh,ALIRAJPUR,2009,Summer     ,Maize,2413,9552
Madhya Pradesh,ALIRAJPUR,2009,Summer     ,Onion,540,4485
Madhya Pradesh,ALIRAJPUR,2009,Summer     ,Sunflower,2341,2295
Madhya Pradesh,ALIRAJPUR,2009,WholeYear ,Banana,1575,17048
Madhya Pradesh,ALIRAJPUR,2009,WholeYear ,Cashewnut,1,1
Madhya Pradesh,ALIRAJPUR,2009,WholeYear ,Coconut ,614,4366
Madhya Pradesh,ALIRAJPUR,2009,WholeYear ,Coriander,240,118
Madhya Pradesh,ALIRAJPUR,2009,WholeYear ,Cotton(lint),2824,4402
Madhya Pradesh,ALIRAJPUR,2009,WholeYear ,Garlic,25,32
Madhya Pradesh,ALIRAJPUR,2009,WholeYear ,Mesta,4,6
Madhya Pradesh,ALIRAJPUR,2009,WholeYear ,Sugarcane,63833,6549266
Madhya Pradesh,ALIRAJPUR,2009,WholeYear ,Sweet potato,15,99
Madhya Pradesh,ALIRAJPUR,2009,WholeYear ,Tobacco,1,1
Madhya Pradesh,ALIRAJPUR,2009,WholeYear ,Turmeric,3231,24717
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Arhar/Tur,11231,5708
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Bajra,34045,49726
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Cotton(lint),1034,2338
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Cowpea(Lobia),225,116
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Dry chillies,1492,634
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Groundnut,3633,2564
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Horse-gram,876,514
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Jowar,3707,10608
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Maize,60240,242030
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Moong(Green Gram),51675,7806
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Niger seed,77,23
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Onion,17139,141312
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Other Kharif pulses,477,153
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Rice,121,388
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Sesamum,2470,1666
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Small millets,26,10
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Soyabean,3696,3181
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Sunflower,11867,6514
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Urad,4,1
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Cotton(lint),1357,1938
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Cowpea(Lobia),931,246
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Dry chillies,642,745
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Gram,78006,50581
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Groundnut,17639,25136
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Horse-gram,1045,637
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Jowar,102139,116792
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Linseed,2441,610
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Maize,24819,64462
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Onion,2244,14257
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Other  Rabi pulses,119,46
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Rapeseed &Mustard,12,4
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Safflower,2708,1945
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Sunflower,19626,14452
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Wheat,24693,40235
Madhya Pradesh,ALIRAJPUR,2010,Summer     ,Dry chillies,119,362
Madhya Pradesh,ALIRAJPUR,2010,Summer     ,Maize,2961,9446
Madhya Pradesh,ALIRAJPUR,2010,Summer     ,Onion,709,10377
Madhya Pradesh,ALIRAJPUR,2010,Summer     ,Rice,23,74
Madhya Pradesh,ALIRAJPUR,2010,Summer     ,Sunflower,3947,4537
Madhya Pradesh,ALIRAJPUR,2010,WholeYear ,Banana,1518,16956
Madhya Pradesh,ALIRAJPUR,2010,WholeYear ,Cashewnut,1,1
Madhya Pradesh,ALIRAJPUR,2010,WholeYear ,Coconut ,664,6347
Madhya Pradesh,ALIRAJPUR,2010,WholeYear ,Coriander,229,85
Madhya Pradesh,ALIRAJPUR,2010,WholeYear ,Garlic,16,21
Madhya Pradesh,ALIRAJPUR,2010,WholeYear ,Mesta,4,5
Madhya Pradesh,ALIRAJPUR,2010,WholeYear ,Sugarcane,79930,7897084
Madhya Pradesh,ALIRAJPUR,2010,WholeYear ,Sweet potato,13,107
Madhya Pradesh,ALIRAJPUR,2010,WholeYear ,Turmeric,2150,13177
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Arhar/Tur,7437,1915
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Bajra,33222,42396
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Castor seed,20,17
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Cotton(lint),1007,2450
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Cowpea(Lobia),524,277
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Dry chillies,2135,3095
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Groundnut,3782,1945
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Horse-gram,730,435
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Jowar,6439,14927
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Maize,55883,197044
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Moong(Green Gram),42815,7443
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Niger seed,178,48
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Onion,18304,141893
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Other Kharif pulses,442,124
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Rice,79,254
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Sesamum,1949,443
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Small millets,25,8
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Soyabean,3026,2636
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Sunflower,20603,9979
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Urad,32,12
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Cotton(lint),874,928
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Cowpea(Lobia),940,331
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Dry chillies,605,587
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Gram,75580,34571
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Groundnut,22893,25946
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Horse-gram,926,262
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Jowar,104924,96699
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Linseed,1758,635
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Maize,24019,74159
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Onion,1561,17276
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Other  Rabi pulses,93,87
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Safflower,2500,2225
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Sunflower,26904,13012
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Wheat,25676,41483
Madhya Pradesh,ALIRAJPUR,2011,Summer     ,Dry chillies,127,445
Madhya Pradesh,ALIRAJPUR,2011,Summer     ,Jowar,28,51
Madhya Pradesh,ALIRAJPUR,2011,Summer     ,Maize,2395,8680
Madhya Pradesh,ALIRAJPUR,2011,Summer     ,Onion,362,4721
Madhya Pradesh,ALIRAJPUR,2011,Summer     ,Rice,6,20
Madhya Pradesh,ALIRAJPUR,2011,Summer     ,Sunflower,2855,3016
Madhya Pradesh,ALIRAJPUR,2011,WholeYear ,Banana,1135,14772
Madhya Pradesh,ALIRAJPUR,2011,WholeYear ,Cashewnut,1,1
Madhya Pradesh,ALIRAJPUR,2011,WholeYear ,Coconut ,695,6909
Madhya Pradesh,ALIRAJPUR,2011,WholeYear ,Coriander,164,67
Madhya Pradesh,ALIRAJPUR,2011,WholeYear ,Garlic,13,16
Madhya Pradesh,ALIRAJPUR,2011,WholeYear ,Mesta,4,5
Madhya Pradesh,ALIRAJPUR,2011,WholeYear ,Sugarcane,89361,8064830
Madhya Pradesh,ALIRAJPUR,2011,WholeYear ,Sweet potato,31,452
Madhya Pradesh,ALIRAJPUR,2011,WholeYear ,Turmeric,3225,22475
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Arhar/Tur,949,209
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Bajra,19091,18227
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Cotton(lint),477,909
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Cowpea(Lobia),166,45
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Dry chillies,1387,4923
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Groundnut,1306,721
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Horse-gram,310,67
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Jowar,1708,3141
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Maize,41945,106154
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Moong(Green Gram),925,48
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Niger seed,6,1
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Onion,7720,69292
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Other Kharif pulses,282,104
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Rice,49,125
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Sesamum,37,14
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Small millets,1,0
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Soyabean,285,224
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Sunflower,6208,3291
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Cotton(lint),328,409
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Cowpea(Lobia),154,51
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Dry chillies,610,1075
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Gram,73967,39069
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Horse-gram,946,182
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Jowar,118324,151076
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Linseed,2393,334
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Maize,24328,63025
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Onion,1094,8916
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Other  Rabi pulses,44,20
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Safflower,1338,824
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Sunflower,32822,17274
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Wheat,20920,18662
Madhya Pradesh,ALIRAJPUR,2012,Summer     ,Cowpea(Lobia),792,285
Madhya Pradesh,ALIRAJPUR,2012,Summer     ,Dry chillies,61,172
Madhya Pradesh,ALIRAJPUR,2012,Summer     ,Groundnut,26362,27749
Madhya Pradesh,ALIRAJPUR,2012,Summer     ,Maize,2192,8432
Madhya Pradesh,ALIRAJPUR,2012,Summer     ,Onion,365,2841
Madhya Pradesh,ALIRAJPUR,2012,Summer     ,Sunflower,2063,1813
Madhya Pradesh,ALIRAJPUR,2012,WholeYear ,Cashewnut,2,2
Madhya Pradesh,ALIRAJPUR,2012,WholeYear ,Coconut ,664,6537
Madhya Pradesh,ALIRAJPUR,2012,WholeYear ,Coriander,145,57
Madhya Pradesh,ALIRAJPUR,2012,WholeYear ,Garlic,10,13
Madhya Pradesh,ALIRAJPUR,2012,WholeYear ,Sugarcane,91361,7984951
Madhya Pradesh,ALIRAJPUR,2012,WholeYear ,Sweet potato,12,186
Madhya Pradesh,ALIRAJPUR,2012,WholeYear ,Turmeric,1797,9159
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Arhar/Tur,4074,2129
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Bajra,26519,24211
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Cotton(lint),606,1795
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Cowpea(Lobia),555,207
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Dry chillies,1227,5383
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Groundnut,2082,1454
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Horse-gram,389,92
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Jowar,2708,4757
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Maize,51814,183308
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Moong(Green Gram),37597,4750
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Niger seed,106,23
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Onion,10683,96861
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Other Kharif pulses,345,110
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Rice,54,160
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Sesamum,988,368
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Soyabean,3011,3613
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Sunflower,13697,7508
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Cotton(lint),354,653
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Cowpea(Lobia),45,19
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Dry chillies,622,1074
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Gram,74086,58135
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Horse-gram,930,188
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Jowar,113387,109980
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Linseed,1487,225
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Maize,20503,67647
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Onion,972,9730
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Other  Rabi pulses,35,28
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Safflower,910,272
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Sunflower,32687,17669
